,Date,PolygonId,Species
7169,2019-1-1,692,Alcis taiwanovariegata+Benbowia takamukuanus+Brunia antica+Camptomastix hisbonalis+Celenna festivaria+Chrysaeglia magnifica+Chundana emarginata+Comibaena subdelicata+Dischidesia cinerea+Eoophyla conjunctalis+Family Geometridae+Garaeus apicata+Garudinia bimaculata+Genus Cleora+Genus Corymica+Genus Dindica+Genus Disparia+Genus Euproctis+Genus Omiodes+Genus Ophthalmitis+Genus Phalacra+Genus Spilarctia+Genus Syntypistis+Krananda oliveomarginata+Nudaria ranruna+Oreta insignis+Psilalcis breta
7170,2019-1-1,693,Nola formosalesa
7171,2019-1-1,695,Acasis viretata+Actias neidhoeferi+Agrocholorta taiwanawae+Alcis admissaria+Alcis ectogramma+Alcis scortea+Alcis semiusta+Alcis tayulina+Andraca yauichui+Anectropis fumigata+Archaeocasis micradelpha+Arichanna picaria+Athetis bremusa+Atopophysa opulens+Axylia putris triseriata+Benbowia takamukuanus+Besaia sordida+Biston robustum+Blepharoctenucha virescens+Brabira artemidora pallida+Calliteara arizana+Calliteara postfusca+Capua changi+Chiasmia monticolaria notia+Chytonix variegata+Clavipalpula aurariae+Comparmustilia gerontica+Conistra takasago+Cosmotriche discitincta+Cryptochorina polychroia+Diarsia nigrafasciata+Diarsia nigrosigna+Diarsia taidactyla+Dindica kishidai+Disparia nigrofasciata+Ditrigona triangularia+Ecliptopera benigna+Ecliptopera recordans+Ectropis arizanensis+Eilema ratonis+Euproctis marginata insulata+Family Geometridae+Family Nolidae+Family Tortricidae+Gasterocome pannosaria orta+Genus Abaciscus+Genus Amerila+Genus Arctornis+Genus Barsine+Genus Chloroclystis+Genus Comostola+Genus Dindica+Genus Ectropis+Genus Eupithecia+Genus Heterolocha+Genus Hydrelia+Genus Hypena+Genus Lomographa+Genus Menophra+Genus Mythimna+Genus Neocalyptis+Genus Ourapteryx+Genus Palpita+Genus Pogonopygia+Genus Rikiosatoa+Genus Syntypistis+Goniocraspidum pryeri+Habrosyne indica+Harpyia microsticta+Harutalcis fumigata+Hastina subfalcaria+Heterolocha coccinea+Hirasa punctivenaria+Horithyatira decorata+Hydrelia bicauliata+Hydrillodes torsivena+Hypena longipennis+Hypena tristalis+Idiotephria nakatomii+Isoura fuscicollis+Jodis argentilineata+Jodis rantaizanensis+Kerala lentiginosa+Krananda semihyalina+Lampropteryx argentilineata nitidaria+Langia zenzeroides+Lassaba parvalbidaria+Lithopolia confusa+Lobogonodes permarmorata+Lomographa guttulata+Lophoptera longipennis+Luxiaria amasa amasa+Macrocilix mysticata+Macroglossum saga+Maikona yazakii+Martania denigrata+Meloe formosensis+Mesoptila melanolopha+Metabraxas rubrotincta+Mythimna loreyi+Mythimna pallidicosta+Mythimna purpurpatagis+Mythimna radiata+Nola formosalesa+Nothomiza flavicosta+Nudaria ranruna+Odontopera albiguttulata+Odontopera bilinearia+Opisthograptis moelleri+Oreta insignis+Orthosia alishana+Orthosia carnipennis+Orthosia kurosawai+Orthosia limbata+Orthosia perfusca+Orthosia reticulata+Ourapteryx changi+Palirisa cervina+Panolis variegatoides+Paraspilarctia magna+Perinaenia mingchyrica+Pseudomiza aurata+Psidopala pennata+Psyra spurcataria+Rhynchaglaea hemixantha+Rhynchaglaea taiwana+Schrankia seinoi+Sewa taiwana+Speidelia taiwana+Spilarctia clava+Spilosoma fumida+Syntypistis perdix+Taipsaphida curiosa+Takapsestis wilemaniella+Telenomeuta punctimarginaria+Tiracola aureata+Trichopterigia sanguinipunctata+Trichopteryx fastuosa+Triphosa atrifascia+Triphosa praesumtiosa+Triphosa rantaizanensis+Triphosa rotundata+Triphosa taiwana+Tyana falcata+Xanthorhoe mediofascia+Xenortholitha corioidea+Xylena sugii+Xylopolia fulvireniforma
7172,2019-1-1,702,Actias neidhoeferi
7173,2019-1-1,703,Pareclipsis serrulata
7174,2019-1-1,705,Diarsia formosensis+Genus Heterolocha+Phlogophora albovittata
7175,2019-1-1,709,Acosmeryx castanea+Adrapsa ablualis+Aglaomorpha histrio+Agrioglypta itysalis+Albara reversaria+Analthes taihokualis+Asota egens+Asota heliconia+Ategumia adipalis+Athetis brunneolineosa+Axylia putris+Bastilla fulvotaenia+Borbacha pardaria+Callopistria deflexusa+Callopistria phaeogona+Chorodna creataria+Chrysaeglia magnifica+Chrysodeixis minutus+Cleora fraterna+Cryptophlebia repletana+Ctenoplusia agnata+Cyana hamata+Cyana sanguinea+Doloessa viridis+Elusa ustula+Entomopteryx rubridisca+Ercheia cyllaria+Erygia apicalis+Eudocima phalonia+Eutrogia morosa+Family Crambidae+Family Geometridae+Family Nolidae+Family Pyralidae+Family Tortricidae+Fascellina chromataria+Gasterocome pannosaria orta+Genus Addaea+Genus Amata+Genus Anachrostis+Genus Bertula+Genus Ceroprepes+Genus Condica+Genus Hypena+Genus Lopharcha+Genus Lyclene+Genus Magusa+Genus Nacoleia+Genus Pleuroptya+Genus Teulisna+Glauconoe deductalis+Glyphodes canthusalis+Gonitis mesogona+Habrosyne indica+Hypena albopunctalis+Hypena amica+Hypena cognata+Hypena indicatalis+Hypena lignealis+Hypena sinuosa+Hypena taiwana+Ilema olivacea+Lophophelma taiwana+Lophoptera hemithyris+Macaria abydata+Mythimna albomarginata+Nemophora aurora+Neotogaria saitonis+Nevrina procopia+Nola tristicta+Ommatophora luminosa+Ophiusa trapezium+Oreta extensa+Oreta fuscopurpurea+Oreta insignis+Ourapteryx clara+Oxyodes scrobiculata+Parasa shirakii+Pareclipsis umbrata+Percnia suffusa+Piletocera aegimiusalis+Rhagastis binoculata+Rhagastis castor+Rusicada privata+Sarcinodes aequilinearia+Sibatania arizana+Spilarctia wilemani+Strepsinoma croesusalis+Teliphasa nubilosa+Trabala vishnou+Triuncina brunnea+Trotocraspeda divaricata+Xenotrachea albidisca+Xylostola indistincta
7176,2019-1-1,731,Family Geometridae+Genus Cerynea+Problepsis albidior+Saturnia pyretorum
7177,2019-1-1,732,Acosmerycoides harterti+Acrodontis mystica+Acronicta denticulata+Aedia leucomelas+Agathia laetata+Agrotis ipsilon+Alcis taiwanovariegata+Arcte coerula+Asota egens+Asota heliconia+Asota plana+Athetis stellulata+Athetis thoracica+Axylia putris triseriata+Bertula hadenalis+Bertula kosemponica+Biston perclara+Borbacha pardaria+Brunia antica+Callambulyx tatarinovii+Callopistria maillardi+Callopistria nobilior+Calluga costalis+Camptomastix hisbonalis+Carea internifusca+Catocala macula+Celenna festivaria+Ceratarcha umbrosa+Checupa stegeri+Chiasmia emersaria+Chorodna creataria+Chrysaeglia magnifica+Chundana emarginata+Circobotys aurealis+Cleora fraterna+Comostola pyrrhogona+Conilepia nigricosta+Corgatha atrifalcis+Corymica arnearia+Corymica pryeri+Creatonotos transiens+Cyana hamata+Cyana subalba+Cyclidia substigmaria+Diarsia canescens+Diarsia nigrosigna+Diduga flavicostata+Dindica purpurata+Diplopseustis perieresalis+Ecliptopera benigna+Ectropis excellens+Eilema karenkona+Eilema ratonis+Endotricha mesenterialis+Eoophyla conjunctalis+Ercheia cyllaria+Eressa confinis+Ernolatia moorei+Ethmia lineatonotella+Eugoa brunnea+Eugoa cernyi+Eugraptoblemma pictalis+Euproctis latifascia+Eutrogia morosa+Family Crambidae+Family Erebidae+Family Gelechiidae+Family Geometridae+Family Lecithoceridae+Family Noctuidae+Family Nolidae+Family Notodontidae+Family Pterophoridae+Family Pyralidae+Family Sphingidae+Family Tineidae+Family Tortricidae+Gastropacha horishana+Genus Abraxas+Genus Achroia+Genus Alcis+Genus Amerila+Genus Arctornis+Genus Arichanna+Genus Athetis+Genus Barsine+Genus Bocula+Genus Calliteara+Genus Chloroclystis+Genus Cirrhochrista+Genus Cleora+Genus Collix+Genus Condica+Genus Corymica+Genus Cyana+Genus Earias+Genus Echthrocollix+Genus Ectropis+Genus Eilema+Genus Endotricha+Genus Eoophyla+Genus Ericeia+Genus Eupithecia+Genus Euproctis+Genus Eutelia+Genus Ghoria+Genus Gymnoscelis+Genus Hydrillodes+Genus Hypena+Genus Hypsopygia+Genus Idaea+Genus Lemyra+Genus Lophobates+Genus Lyclene+Genus Melanthia+Genus Naarda+Genus Nacoleia+Genus Nishada+Genus Nola+Genus Orthopygia+Genus Ourapteryx+Genus Palpita+Genus Phazaca+Genus Scopula+Genus Spilarctia+Genus Spodoptera+Genus Stauropus+Genus Teulisna+Genus Timandra+Genus Tinea+Gesonia obeditalis+Glyphodes bivitralis+Helicoverpa armigera+Herminia grisealis+Herminia vermiculata+Hesudra divisa+Heterolocha coccinea+Hydrillodes gravatalis+Hypena albopunctalis+Hypomecis cineracea+Hyposidra talaca+Hypospila bolinoides+Itmaharela basalis+Krananda latimarginaria+Lamprystica purpurata+Lassaba parvalbidaria+Lecitholaxa thiodora+Lemyra nigricosta+Loepa formosensis+Lophobates inchoata+Luxiaria costinota+Macaldenia palumba+Marumba cristata+Maxates lactipuncta+Microblepsis rugosa+Microblepsis violacea+Miltochrista ziczac+Mythimna epieixelus+Mythimna purpurpatagis+Mythimna radiata+Mythimna separata+Nechesia albodentata+Nevrina procopia+Nola lucidalis+Notata parva+Nudaria ranruna+Nyctemera adversata+Olene dudgeoni+Olulis puncticinctalis+Ophiusa tirhaca+Orgyia postica+Orthonama obstipata+Ourapteryx changi+Ourapteryx clara+Ourapteryx pallidula+Oxacme cretacea+Oxymacaria temeraria+Oxyodes scrobiculata+Palirisa cervina+Percnia luridaria+Percnia suffusa+Perina nuda+Phalacra strigata+Pindara illibata+Pingasa ruginaria+Polythlipta divaricata+Protuliocnemis castalaria+Pseudogyrtona marmorea+Psilalcis breta+Psilalcis pulveraria+Rivula basalis+Rivula striatura+Saturnia pyretorum+Scedopla umbrosa+Schistophleps bipuncta+Simplicia bimarginata+Somena scintillans+Spilarctia subcarnea+Spodoptera litura+Syntypistis viridipicta+Tamba apicata+Teliphasa nubilosa+Tensha striatella+Tiracola aureata+Trabala vishnou+Tridrepana arikana+Volobilis chloropterella+Xandrames latiferaria+Xylostola indistincta+Yashmakia suffusa+Zanclopera falcata
7178,2019-1-1,733,Dorcus titanus+Genus Leptocoris+Orgyia postica+Vespa basalis
7179,2019-1-1,734,Acronicta albistigma+Aedia leucomelas+Alcis taiwanovariegata+Anarsia tricornis+Anigraea rubida+Anisoneura salebrosa+Antha grata+Arichanna marginata+Aroa substrigosa+Asota heliconia+Asthena melanosticta+Athetis stellata+Avatha chinensis+Axylia putris+Bertula abjudicalis+Bertula hadenalis+Biston perclara+Blenina senex+Bradina diagonalis+Calguia defiguralis+Callambulyx tatarinovii+Callopistria delicata+Callopistria maillardi+Callyna jugaria+Cerynea igniaria+Chiasmia intermediaria+Chiasmia monticolaria notia+Chiasmia perfusaria+Chlorissa arcana+Choreutis hyligenes+Chrysodeixis heberachis+Cleora fraterna+Cnaphalocrocis pilosa+Cnethodonta grisescens+Comostola laesaria+Comostola pyrrhogona+Conilepia nigricosta+Corymica arnearia+Cryptophlebia repletana+Ctenoplusia albostriata+Cyana hamata+Cyana sanguinea+Cyclidia substigmaria+Derambila dentifera+Descoreba simplex+Diarsia nigrafasciata+Diduga flavicostata+Diplopseustis perieresalis+Ecliptopera benigna+Eligma narcissus+Endotricha olivacealis+Eoophyla conjunctalis+Ercheia cyllaria+Ercheia umbrosa+Eressa confinis+Eschatarchia lineata+Eschatarchia lineata formosana+Eublemma baccalix+Eugoa cernyi+Eugraptoblemma pictalis+Eumeta pryeri+Europlema quadripunctata+Family Crambidae+Family Erebidae+Family Gelechiidae+Family Geometridae+Family Lecithoceridae+Family Noctuidae+Family Pyralidae+Family Tineidae+Family Tortricidae+Feliniopsis asahinai+Gasterocome pannosaria orta+Gelastocera exusta+Genus Abraxas+Genus Agrotera+Genus Anachrostis+Genus Bastilla+Genus Bocula+Genus Bradina+Genus Cerynea+Genus Cleora+Genus Condica+Genus Cymoriza+Genus Endotricha+Genus Ericeia+Genus Eugraptoblemma+Genus Evonima+Genus Glaucocharis+Genus Hadennia+Genus Homona+Genus Hyalobathra+Genus Hypena+Genus Lyclene+Genus Meganola+Genus Naarda+Genus Nacoleia+Genus Orthopygia+Genus Scopula+Genus Selepa+Genus Teulisna+Genus Tirathaba+Glyphodes bivitralis+Goniocraspedon variegata+Gonitis mesogona+Harpyia microsticta+Hastina subfalcaria+Hemiglaea horiei+Herminia kurokoi+Herminia vermiculata+Herpetogramma ochrimaculalis+Hipoepa biasalis+Horithyatira decorata+Hydrillodes gravatalis+Hypena iconicalis+Hypena sinuosa+Hypena taiwana+Hyposidra talaca+Hypospila bolinoides+Ilema olivacea+Iragaodes nobilis+Koyaga virescens+Krananda semihyalina+Lamida obscura+Lemyra fallaciosa+Lomographa percnosticta+Lophontosia fusca+Lophoptera longipennis+Lophoruza lunifera+Macaldenia palumba+Maruca vitrata+Menophra anaplagiata+Microxyla confusa+Myrioblephara simplaria simplaria+Mythimna bani+Mythimna epieixelus+Nemophora aurora+Nyctemera adversata+Odonestis bheroba+Oglasa costimacula+Olene dudgeoni+Omiodes noctescens+Ommatophora luminosa+Oreta loochooana+Ourapteryx changi+Ourapteryx clara+Ourapteryx pallidula+Paliga celatalis+Palpita asiaticalis+Paracymoriza vagalis+Paradoxopla sinuata+Penicillaria maculata+Peratostega deletaria+Percnia luridaria+Piletocera aegimiusalis+Plusiodonta coelonota+Problepsis albidior+Psilalcis pulveraria+Rivula basalis+Roxita bipunctella+Rusicada privata+Satoblephara owadai+Saturnia pyretorum+Sesamia nigropunctata+Siccia taiwana+Simplicia bimarginata+Simplicia discosticta+Sinarella nigrisigna+Somena scintillans+Sophta olivata+Spaniocentra hollowayi+Spilarctia wilemani+Spodoptera litura+Spoladea recurvalis+Stauropus teikichiana+Syntypistis cyanea+Syntypistis umbrosa+Thysanoplusia orichalcea+Thysanoplusia reticulata+Tiracola aureata+Traminda aventiaria+Trichoplusia ni+Tridrepana unispina+Vamuna alboluteora+Volobilis chloropterella+Westermannia elliptica+Xanthorhoe saturata+Zanclopera falcata+Zurobata vacillans
7180,2019-1-1,737,Genus Pieris
7181,2019-1-1,745,Acolutha pictaria+Alcis semiusta+Biston marginata+Cerastis griseiorbis+Comibaena pictipennis+Dilophodes elegans+Dindica kishidai+Dindica taiwana+Ectropis arizanensis+Euproctis nigricauda+Genus Comostola+Genus Dindica+Genus Simplicia+Genus Synegiodes+Genus Teulisna+Harutalcis fumigata+Hyposidra talaca+Jodis rantaizanensis+Ourapteryx changi+Palirisa cervina+Pareclipsis serrulata+Schrankia seinoi+Sibatania arizana+Spilosoma fumida+Sugia rufa+Syntypistis comatus+Sypna diversa+Tanaoctenia haliaria+Xanthorhoe taiwana
7182,2019-1-1,750,Adrapsa ablualis+Aroana baliensis+Beara tortriciformis+Bradina diagonalis+Callopistria japonibia+Cnethodonta grisescens+Creatonotos transiens+Cyana hamata+Dactylioglypha tonica+Diplopseustis perieresalis+Dysaethria fulvihamata+Ercheia cyllaria+Erygia apicalis+Eudocima salaminia+Family Crambidae+Family Euteliidae+Family Geometridae+Family Tortricidae+Genus Calliteara+Genus Danielithosia+Genus Hemithea+Genus Herminia+Genus Hydrillodes+Genus Hypena+Genus Idaea+Genus Miltochrista+Genus Scopula+Genus Stauropus+Genus Timandra+Glyphodes canthusalis+Glyphodes pyloalis+Hypena longipennis+Hyposidra infixaria+Hyposidra talaca+Kerala lentiginosa+Lassaba parvalbidaria+Locastra muscosalis+Microxyla confusa+Mocis frugalis+Nechesia albodentata+Nola formosalesa+Olene mendosa+Oreta fuscopurpurea+Orgyia postica+Parasa shirakii+Pyloetis mimosae+Somena scintillans+Syntypistis comatus+Tensha striatella+Thyatira batis+Zanclopera falcata+Zonoplusia ochreata
7183,2019-1-1,751,Abaciscus tristis tristis+Acygnatha terminalis+Agrioglypta itysalis+Antitrygodes divisaria+Aroana baliensis+Asota egens+Asota heliconia+Bertula abjudicalis+Bertula centralis+Bertula parallela+Borbacha pardaria+Calliteara grotei+Camptomastix hisbonalis+Chalciope mygdon+Cirrhochrista spissalis+Collix ghosha+Corymica arnearia+Corymica spatiosa+Dindica polyphaenaria+Discothyris ferruginata+Ecliptopera umbrosaria stathera+Elusa ustula+Erebus ephesperis+Eugauria albidentata+Euproctis kanshireia+Family Crambidae+Family Erebidae+Family Euteliidae+Family Geometridae+Family Gracillariidae+Family Pyralidae+Family Tortricidae+Genus Anachrostis+Genus Ceroprepes+Genus Cleora+Genus Hypena+Genus Metaphoenia+Genus Nacoleia+Genus Perixera+Genus Spilarctia+Genus Tochara+Goniocraspedon variegata+Hypena sinuosa+Hypena taiwana+Hypomecis cineracea+Krananda latimarginaria+Lemyra nigricosta+Macrobrochis gigas+Marumba cristata+Maxates quadripunctata+Mecodina praecipua+Menophra anaplagiata+Metallaxis semiustus+Mythimna pulchra+Nadagara vagaia+Nevrina procopia+Organopoda carnearia+Orthonama obstipata+Pagyda botydalis+Phazaca alikangensis+Polythlipta divaricata+Psilalcis breta+Scopula emissaria emissaria+Sibatania arizana+Somatina rosacea+Syntypistis cyanea+Tamba lala+Tatobotys depalpalis+Zanclognatha subtriplex+Ziridava kanshireiensis
7184,2019-1-1,771,Coccinella transversalis
7185,2019-1-1,772,Agrotis segetum+Andraca theae+Axinoptera anticostalis+Bertula abjudicalis+Bertula kosemponica+Bertula parallela+Bocchoris inspersalis+Caduca albopunctata+Calletaera obliquata+Callidula attenuata+Calluga costalis+Camptomastix hisbonalis+Cataclysta angulata+Chiasmia monticolaria notia+Cnaphalocrocis poeyalis+Creatonotos transiens+Cyana hamata+Diduga flavicostata+Dindica purpurata+Diplopseustis perieresalis+Elusa ustula+Enispa elataria+Entomogramma fautrix+Eoophyla gibbosalis+Episteme lectrix sauteri+Erasmia pulchella+Eterusia aedea+Eugoa cernyi+Family Crambidae+Family Erebidae+Family Geometridae+Family Glyphipterigidae+Family Gracillariidae+Family Noctuidae+Family Pterophoridae+Family Pyralidae+Family Sphingidae+Family Tineidae+Family Tortricidae+Garudinia bimaculata+Genus Acria+Genus Addaea+Genus Adoxophyes+Genus Amerila+Genus Amyna+Genus Anachrostis+Genus Archips+Genus Bocula+Genus Calliteara+Genus Caloptilia+Genus Cerynea+Genus Cirrhochrista+Genus Cleora+Genus Cotachena+Genus Crocidolomia+Genus Cyana+Genus Ectropis+Genus Eilema+Genus Eublemma+Genus Eurrhyparodes+Genus Glaucocharis+Genus Gymnoscelis+Genus Hydrillodes+Genus Hypena+Genus Hypenagonia+Genus Idaea+Genus Labdia+Genus Lobesia+Genus Lomographa+Genus Menophra+Genus Metaphoenia+Genus Monobolodes+Genus Monopis+Genus Naarda+Genus Nacoleia+Genus Narosoideus+Genus Nodaria+Genus Palpifer+Genus Periacma+Genus Progonia+Genus Promalactis+Genus Rivula+Genus Scopula+Genus Simplicia+Genus Stauropus+Genus Syntypistis+Genus Teulisna+Genus Xanthorhoe+Genus Xerodes+Globia punctilinea+Glyphodes bivitralis+Hyalobathra illectalis+Hymenia perspectalis+Hypochrosis baenzigeri+Ischyja ferrifracta+Macroglossum pyrrhosticta+Marumba cristata+Mithuna arizana+Mocis frugalis+Monopis monochella+Nausinoe geometralis+Neeugoa kanshireiensis+Nyctemera formosana+Olene dudgeoni+Orthocraspeda furva+Orthonama obstipata+Ourapteryx clara+Oxacme cretacea+Paracymoriza vagalis+Parolulis renalis+Pericyma cruegeri+Piercia viridiplana+Pyloetis mimosae+Pyralis pictalis+Rusicada fulvida+Scopula emissaria emissaria+Setora postornata+Somera viridifusca+Spodoptera litura+Stenia charonialis+Tanaorhinus viridiluteata+Xanthorhoe saturata+Zusidava serratilinea
7186,2019-1-1,774,Family Geometridae+Genus Cleora+Hypomecis cineracea+Milionia zonea
7187,2019-1-1,775,Dura alba+Family Pterophoridae+Genus Loepa+Genus Nemophora+Lemyra nigricosta
7188,2019-1-1,784,Cyana hamata+Cyana sanguinea+Genus Spilarctia+Idgia bimaculata+Xysticus croceus
7189,2019-1-1,792,Adrapsa ablualis+Alcis taiwanovariegata+Athetis brunneolineosa+Borbacha pardaria+Callopistria japonibia+Callopistria nobilior+Cangetta rectilinea+Chiasmia kanshireiensis+Chloroclystis rubroviridis+Cleora fraterna+Creatonotos transiens+Cyana hamata+Discothyris ferruginata+Dysaethria flavistriga+Ecliptopera umbrosaria stathera+Eilema ratonis+Elusa ustula+Eublemma quadrapex+Family Crambidae+Family Erebidae+Family Geometridae+Family Gracillariidae+Family Nolidae+Family Pyralidae+Family Tortricidae+Gasterocome pannosaria orta+Genus Addaea+Genus Barsine+Genus Ceroprepes+Genus Cirrhochrista+Genus Ericeia+Genus Eupithecia+Genus Hadennia+Genus Herminia+Genus Hyalobathra+Genus Hypena+Genus Lyclene+Genus Metaphoenia+Genus Naarda+Genus Neachrostia+Genus Nishada+Glyphodes bivitralis+Hampsonella arizana+Hydrillodes gravatalis+Hypena albopunctalis+Hypena lignealis+Hypena taiwana+Hyposidra talaca+Hypospila bolinoides+Katha magnata+Luxiaria costinota+Luxiaria mitorrhaphes+Maruca vitrata+Maxates quadripunctata+Menophra taiwana+Meteugoa ochrivena+Mythimna pulchra+Notata parva+Nudaria ranruna+Olene dudgeoni+Oreta insignis+Orgyia postica+Ourapteryx clara+Parolulis renalis+Percnia longitermen+Phazaca alikangensis+Phazaca kosemponicola+Plusiodonta coelonota+Pseudocollix hyperythra+Psilalcis pulveraria+Rivula basalis+Rivula niveipuncta+Scedopla umbrosa+Somena scintillans+Tethea oberthueri+Traminda aventiaria+Tridrepana arikana+Triuncina brunnea+Xenoplia trivialis+Ziridava kanshireiensis
7190,2019-1-1,814,Axylia putris triseriata+Carrhotus xanthogramma+Ceriagrion auranticum ryukyuanum+Coccinella transversalis+Creatonotos transiens+Genus Calliteara+Genus Creatonotos+Histia flabellicornis+Hyposidra talaca+Lemnia saucia+Macroglossum neotroglodytus+Marumba cristata+Nomophila noctuella+Notocrypta curvifascia+Orthetrum glaucum+Papilio paris+Pidorus atratus+Prosotas nora+Psilalcis breta+Ptocasius strupifer
7191,2019-1-1,815,Arichanna marginata+Carbula crassiventris+Cassida sauteri+Cazira verrucosa+Conocephalus melaenus+Dactylispa insulicola+Dactylispa sauteri+Drilaster olivieri+Eucorysses grandis+Euproctis baibarana+Family Erebidae+Gallerucida bifasciata+Genus Lophophleps+Genus Meliboeus+Genus Phytomia+Genus Tinea+Heliophorus ila matsumurae+Homaloxestis myeloxesta+Homoeocerus striicornis+Hypospila bolinoides+Illeis koebelei+Lemyra alikangensis+Lilioceris neptis+Nevrina procopia+Nomophila noctuella+Odontomantis planiceps+Olene dudgeoni+Orgyia postica+Parantica sita niphonica+Phintella bifurcilinea+Ponyalis dolosa+Ptecticus aurifer+Ptocasius strupifer+Sabactiopus sauteri+Sclomina erinacea+Somena scintillans+Teleopsis quadriguttata+Tetraphala collaris+Thlaspida biramosa+Traminda aventiaria+Traulia ornata+Trichosea champa+Vespa basalis+Xenocatantops humilis+Xysticus croceus
7192,2019-1-1,817,Saturnia pyretorum+Smerkata fusca
7193,2019-1-1,824,Alcis semiusta+Family Geometridae+Family Tortricidae+Genus Ectropis+Nymphalis xanthomelas formosana+Paradarisa comparataria+Pieris rapae crucivora
7194,2019-1-1,825,Abraxas tenellula+Alcis scortea+Alcis taiwanovariegata+Anadevidia peponis+Arichanna picaria+Bombus formosellus+Calicha griseoviridata+Calluga costalis+Clavipalpula aurariae+Diarsia formosensis+Diarsia taidactyla+Dilophodes elegans+Diplurodes vestita fuscovestita+Dipterygina cupreotincta+Drepana pallida+Eupithecia yoshimotoi+Family Nolidae+Genus Calliteara+Genus Chloroclystis+Genus Monocerotesa+Genus Pieris+Helicoverpa armigera+Heterothera sororcula+Hirasa punctivenaria+Houlberthosia ornatissima+Idgia bimaculata+Junonia orithya+Kerala lentiginosa+Lassaba parvalbidaria+Maruca vitrata+Myrioblephara simplaria simplaria+Mythimna martoni+Mythimna purpurpatagis+Mythimna taiwana+Notodonta griseotincta+Nyctemera adversata+Nyctemera arctata+Odontopera bilinearia+Paradarisa comparataria+Protonebula altera+Protonebula egregia+Rikiosatoa fucataria+Rikiosatoa mavi+Taicallimorpha albipuncta+Taipsaphida curiosa+Trichopterigia sanguinipunctata+Vanessa indica+Xylopolia fulvireniforma
7195,2019-1-1,851,Family Tortricidae
7196,2019-1-1,853,Nomophila noctuella+Olene mendosa
7197,2019-1-1,855,Apis mellifera+Cheilomenes sexmaculata+Eoophyla gibbosalis+Genus Leptocoris+Junonia iphita+Oenopia formosana+Tetraphala collaris
7198,2019-1-1,856,Graphium sarpedon connectens+Junonia almana+Leptosia nina+Leptotes plinius+Loxioda similis+Melanitis phedima+Nyctemera adversata+Odontomantis planiceps+Parantica aglea+Somena scintillans+Vanessa indica
7199,2019-1-1,867,Genus Ectropis+Genus Ourapteryx+Vanessa indica
7200,2019-1-1,876,Nyctemera formosana
7201,2019-1-1,894,Apis mellifera
7202,2019-1-1,895,Apis mellifera
7203,2019-1-1,897,Delias hyparete luzonensis+Graphium sarpedon+Milionia zonea+Neptis hylas luculenta+Oxyopes sertatus+Parapolybia varia
7204,2019-1-1,898,Apis mellifera+Borbo cinnara+Drapetodes mitaria+Eoophyla conjunctalis+Genus Arctornis+Genus Nagodopsis+Genus Scopula+Genus Spilarctia+Megisba malaya sikkima+Nagodopsis shirakiana+Nephila pilipes+Pieris canidia+Trichonephila clavata
7205,2019-1-1,899,Agrius convolvuli+Bertula abjudicalis+Camponotus habereri+Camptomastix hisbonalis+Cantao ocellatus+Carbula crassiventris+Condica illecta+Cosmophila lyona+Creatonotos transiens+Ctenus yaeyamensis+Diplopseustis perieresalis+Eugauria albidentata+Eumelea ludovicata+Euproctis taiwana+Family Crambidae+Family Erebidae+Family Geometridae+Family Pterophoridae+Family Tineidae+Family Tortricidae+Gasteracantha kuhli+Genus Athetis+Genus Bradina+Genus Cleora+Genus Condica+Genus Crocidolomia+Genus Eublemma+Genus Euproctis+Genus Hydrillodes+Genus Microbelia+Genus Neocalyptis+Genus Palpita+Genus Pterophorus+Genus Pycnarmon+Genus Sauris+Genus Scopula+Genus Spilarctia+Genus Timandra+Genus Udea+Genus Xanthorhoe+Herminia kurokoi+Heteropoda simplex+Heteropoda venatoria+Hipoepa fractalis+Hyposidra talaca+Hypospila bolinoides+Illeis koebelei+Loryma recusata+Macroglossum neotroglodytus+Macroglossum sitiene+Mecopoda elongata+Mythimna bistrigata+Nagodopsis shirakiana+Nudaria diaphanella+Olene dudgeoni+Olene mendosa+Ommatophora luminosa+Orthetrum glaucum+Plutella xylostella+Polyphagozerra coffeae+Psilalcis pulveraria+Simplicia mistacalis+Spodoptera litura+Syntomoides imaon+Thelacantha brevispina+Thysanoplusia orichalcea+Timandra convectaria+Tiracola aureata+Traminda aventiaria+Udea testacea+Xanthorhoe saturata
